238, 372, 49.067020416259766, 10L
240, 379, 52.5202751159668, 10L
239, 385, 49.2250919342041, 10L
247, 398, 48.183441162109375, 10L
252, 401, 47.8510856628418, 20L
250, 398, 48.195600509643555, 20L
254, 398, 48.68602752685547, 20L
252, 397, 51.25164985656738, 20L
259, 407, 52.96206474304199, 20L
257, 402, 54.76975440979004, 20L
252, 394, 56.719303131103516, 20L
244, 392, 58.287858963012695, 10L
237, 379, 60.140132904052734, 20L
224, 341, 62.567949295043945, 10L
218, 338, 63.382625579833984, 10L
210, 331, 62.875986099243164, 10L
206, 326, 64.1324520111084, 20L
201, 321, 63.4312629699707, 10L
203, 319, 65.11735916137695, 10L
201, 319, 66.10226631164551, 10L
201, 321, 67.38710403442383, 10L
197, 312, 70.32966613769531, 10L
193, 314, 72.56698608398438, 10L
189, 304, 74.41115379333496, 10L
190, 307, 76.12156867980957, 10L
183, 293, 78.29403877258301, 10L
184, 284, 78.19271087646484, 10L
166, 262, 80.62052726745605, 10L
159, 255, 80.64079284667969, 10L
160, 254, 80.60431480407715, 10L
161, 254, 80.38139343261719, 10L
163, 255, 80.8718204498291, 10L
163, 256, 81.69865608215332, 10L
162, 251, 84.13863182067871, 10L
157, 247, 86.60697937011719, 10L
154, 244, 90.45743942260742, 10L
160, 230, 97.76926040649414, 20L
142, 214, 108.26683044433594, 10L
143, 211, 101.26709938049316, 10L
140, 207, 101.13334655761719, 10L
146, 213, 101.04012489318848, 20L
144, 214, 104.11238670349121, 10L
142, 216, 98.36101531982422, 10L
142, 215, 98.44613075256348, 10L
145, 218, 98.52313995361328, 10L
145, 219, 98.18673133850098, 10L
150, 220, 98.40154647827148, 10L
146, 219, 98.61636161804199, 10L
149, 219, 98.36506843566895, 10L
151, 219, 98.14620018005371, 10L
150, 218, 100.79288482666016, 20L
145, 214, 101.31573677062988, 10L
149, 214, 104.90274429321289, 10L
141, 206, 115.04769325256348, 10L
143, 206, 165.2820110321045, 20L
145, 206, 112.9157543182373, 10L
145, 206, 110.82029342651367, 10L
149, 207, 107.74397850036621, 10L
134, 211, 105.26752471923828, 10L
134, 212, 103.67059707641602, 10L
134, 212, 105.93223571777344, 10L
133, 212, 106.20784759521484, 10L
136, 209, 106.79149627685547, 10L
133, 206, 107.10358619689941, 10L
134, 205, 107.15627670288086, 10L
133, 201, 108.4897518157959, 10L
132, 199, 110.08262634277344, 10L
133, 195, 166.00346565246582, 20L
136, 192, 166.83435440063477, 20L
134, 199, 111.3431453704834, 10L
